symbol,source,interval,period_start,period_end,exit_mode,keep_fixed_tp,confidence,cost_profile,trades,win_rate_net,profit_factor_net,total_net_pnl,final_balance,max_drawdown_pct,avg_trade_net,fees_paid,spread_slippage_cost_estimate,funding_paid,long_trades,short_trades,long_net_pnl,short_net_pnl,tp_count,sl_count,trailing_count,timeout_count,trailing_activated_count,verdict,report_json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.3,realistic_taker,1904,55.51470588235294,0.4347041371090482,-235.979054898455,764.0209451015451,23.60814112505089,-0.12393857925339023,153.41494748771714,83.68088054834625,0.0,1303,601,-166.21289962379433,-69.76615527466066,57,729,978,140,1017,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf030_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.3,stress,12727,32.48212461695608,0.26199331467524833,-2749.6277636979694,-1749.6277636979694,274.81114940700166,-0.2160468110079335,1101.6686519511109,1502.2753525316184,0.0,8840,3887,-1906.8117461513527,-842.8160175466166,338,5552,5813,1024,6087,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf030_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.3,stress,6262,33.040562120728204,0.2796030127096879,-1114.3731740901594,-114.37317409015941,111.42740555383585,-0.17795802843982106,457.10626402592754,623.3267045803312,0.0,4451,1811,-790.4136525622337,-323.95952152792563,179,2759,2923,401,3061,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf030_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.3,stress,4546,31.940167179938406,0.24097428061264164,-1272.2420598815795,-272.2420598815795,127.23445120998123,-0.2798596700135459,489.72717808257306,667.8097237727421,0.0,3079,1467,-864.5262167215253,-407.71584316005413,111,1985,1973,477,2076,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf030_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.3,stress,1906,32.00419727177335,0.2814155484068927,-356.8241324550249,643.1758675449751,35.68241324550242,-0.18721098240032785,153.50625258815091,209.32671145471136,0.0,1308,598,-250.01543344812526,-106.80869900689963,48,801,915,142,948,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf030_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.45,zero_cost,8504,59.37206020696143,0.9642943797372624,-54.58278114999913,945.4172188500008,10.528729496930545,-0.006418483202022475,0.0,0.0,0.0,4912,3592,-32.08074949999983,-22.502031649999314,341,3125,4504,534,4756,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.45,zero_cost,4222,60.445286594031266,1.0485744837058508,30.781643999999986,1030.781644,2.3671287354470203,0.007290773093320698,0.0,0.0,0.0,2462,1760,16.08345709999989,14.698186900000088,189,1532,2295,206,2426,WEAK,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.45,zero_cost,2971,58.263211040053854,0.8992268849760011,-67.58749894999914,932.4125010500009,6.955350308890782,-0.022749074032312064,0.0,0.0,0.0,1684,1287,-43.65258384999956,-23.934915099999575,104,1097,1518,252,1610,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.45,zero_cost,1306,58.422664624808576,0.9218167236661002,-17.448952399999992,982.5510476000001,2.995583313134795,-0.013360606738131693,0.0,0.0,0.0,765,541,-4.774232750000164,-12.674719649999831,48,494,688,76,717,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.45,realistic_taker,8420,55.08313539192399,0.428291359544252,-1170.882306476824,-170.88230647682394,116.93957296213095,-0.13905965635116674,723.0398866534965,394.38538790891266,0.0,4857,3563,-683.5155757297997,-487.3667307470244,319,3350,4229,522,4448,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.45,realistic_taker,4181,56.92418081798613,0.4811664172097326,-435.17397219489897,564.826027805101,44.00876307101434,-0.10408370538026764,303.1314256465511,165.34441698617798,0.0,2443,1738,-255.92651576054178,-179.24745643435713,173,1631,2182,195,2294,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.45,realistic_taker,2932,52.72851296043656,0.38694565882563886,-557.8747465592766,442.12525344072344,55.80405666891194,-0.19027105953590606,314.40605127578124,171.49420330906645,0.0,1664,1268,-327.94626274669656,-229.92848381257997,103,1190,1392,247,1473,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.45,realistic_taker,1302,54.45468509984639,0.4066551839374238,-176.76501277066532,823.2349872293347,17.676501277066667,-0.13576421871786892,104.98677659726248,57.26551320144649,0.0,749,553,-99.74420305739201,-77.02080971327331,43,527,652,80,678,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.45,stress,8397,32.13052280576396,0.28032498493495683,-1766.3677219485498,-766.3677219485498,176.54432988152763,-0.21035699916024173,721.6744457364432,984.1014828304119,0.0,4858,3539,-1026.2606194939883,-740.1071024545615,280,3716,3872,529,4057,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf045_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.45,stress,4183,33.37317714558929,0.3187037724194061,-686.3295444593069,313.67045554069307,68.67079062000523,-0.16407591309091726,303.8621459824891,414.3574897324646,0.0,2442,1741,-395.1712608340908,-291.15828362521614,159,1816,2008,200,2110,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf045_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.45,stress,2937,30.779707184201566,0.2473514293583484,-827.4207163866729,172.5792836133271,82.7420716386674,-0.28172309035977966,314.8204593038754,429.30057946738197,0.0,1672,1265,-483.688165401507,-343.7325509851659,88,1332,1266,251,1332,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf045_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.45,stress,1273,31.186174391201888,0.2743520004976606,-251.3487689893329,748.6512310106671,25.13487689893334,-0.197446008632626,102.57823840091673,139.8794109999902,0.0,743,530,-147.41725575371723,-103.9315132356157,33,567,597,76,614,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf045_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.51,zero_cost,5320,59.49248120300752,0.991069307395602,-8.48880774999946,991.5111922500006,5.751888769159709,-0.0015956405545111765,0.0,0.0,0.0,3158,2162,0.5473846000000208,-9.036192349999489,255,1965,2799,301,2973,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.51,zero_cost,2658,61.28668171557562,1.105202638012272,40.848936699999996,1040.8489367,1.4000183004286524,0.015368298231753195,0.0,0.0,0.0,1608,1050,33.439435950000004,7.409500749999991,148,950,1444,116,1536,PASS_CANDIDATE,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.51,zero_cost,1832,57.64192139737992,0.919361728328453,-33.616511949999385,966.3834880500007,3.9909850575245125,-0.01834962442685556,0.0,0.0,0.0,1072,760,-27.28651859999979,-6.329993349999596,76,690,920,146,981,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.51,zero_cost,827,57.92019347037485,0.8972402224546794,-14.821209700000068,985.1787903,1.9948296568357269,-0.017921656227327772,0.0,0.0,0.0,478,349,-5.605532750000188,-9.215676949999878,31,323,434,39,455,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.51,realistic_taker,5276,55.74298711144806,0.45086270605749984,-693.1756534747491,306.8243465252509,69.61561491755583,-0.13138280012789028,449.0616785582506,244.94273383360698,0.0,3133,2143,-411.1864485847368,-281.9892048900123,236,2092,2652,296,2809,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.51,realistic_taker,2650,57.88679245283019,0.5125844016841339,-252.5700957770534,747.4299042229466,25.974427986244404,-0.09530947010454846,190.99949643502364,104.18154734498657,0.0,1612,1038,-145.23199825039777,-107.33809752665563,134,1019,1382,115,1465,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.51,realistic_taker,1801,53.470294280955024,0.4169105992999583,-320.65976122582475,679.3402387741753,32.06597612258256,-0.17804539768230135,191.9413429185266,104.69527579346574,0.0,1051,750,-196.84486200892536,-123.81489921689939,74,726,860,141,917,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.51,realistic_taker,822,53.892944038929436,0.3847301525456682,-118.62536788807928,881.3746321119207,11.866503641095619,-0.1443130996205344,65.81234216221965,35.897639657003765,0.0,470,352,-69.10958832541367,-49.51577956266562,28,345,409,40,426,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.51,stress,5268,31.492027334851937,0.2970017327686379,-1066.3508768462755,-66.35087684627547,106.61418446472464,-0.20242043979617985,449.2157562064231,612.566937711861,0.0,3125,2143,-635.1419001348901,-431.20897671138533,214,2331,2428,295,2571,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf051_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.51,stress,2647,32.942954287873064,0.3415518145990891,-416.0308555343189,583.9691444656811,41.787059541774276,-0.157170704773071,191.10130442450946,260.5927079121203,0.0,1600,1047,-244.21173375655061,-171.81912177776834,129,1151,1254,113,1338,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf051_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.51,stress,1816,30.837004405286343,0.2711145327324951,-482.0563119159937,517.9436880840062,48.205631191599366,-0.2654495109669569,193.541665866611,263.9204396202186,0.0,1059,757,-289.30230496326556,-192.7540069527282,64,810,798,144,846,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf051_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.51,stress,803,28.268991282689914,0.24892512588746493,-167.16105538536564,832.8389446146343,16.71610553853649,-0.2081706791847642,64.36672958469615,87.7728046204314,0.0,466,337,-101.62786141507398,-65.53319397029166,21,369,376,37,387,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf051_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.6,zero_cost,2055,59.61070559610706,0.9972745849575981,-1.0010875999999485,998.9989124000001,2.954755862158827,-0.00048714725060824743,0.0,0.0,0.0,1412,643,9.98511129999994,-10.986198899999888,120,772,1066,97,1153,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.6,zero_cost,1023,60.80156402737048,1.0941970107123284,14.44121599999993,1014.4412159999999,1.0229621600444532,0.01411653567937432,0.0,0.0,0.0,697,326,15.98940404999983,-1.548188049999903,68,373,543,39,587,WEAK,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.6,zero_cost,696,57.61494252873563,0.9006700676513802,-15.613835999999877,984.3861640000001,2.496356568965879,-0.022433672413792925,0.0,0.0,0.0,470,226,-5.581413249999866,-10.032422750000013,37,270,342,47,376,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.6,zero_cost,335,60.0,1.0000586531568734,0.003332400000004565,1000.0033324,0.4466664818336963,9.94746268658079e-06,0.0,0.0,0.0,245,90,-0.42287950000002483,0.426211900000031,15,129,180,11,189,WEAK,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.6,realistic_taker,2046,55.376344086021504,0.45125079002953844,-271.5871370981474,728.4128629018526,27.51621619607716,-0.13274053621610332,172.37095612672917,94.02052105605041,0.0,1397,649,-174.4774808218086,-97.10965627633881,117,833,997,99,1079,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.6,realistic_taker,1020,57.35294117647059,0.5136382773714719,-99.53853274527523,900.4614672547248,10.396735749480156,-0.09758679680909337,73.04121032913496,39.84066138042411,0.0,689,331,-62.66481815049486,-36.873714594780395,65,402,516,37,555,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.6,realistic_taker,692,52.312138728323696,0.39846091472889966,-128.61473472330633,871.3852652766936,12.86147347233067,-0.18585944324177214,72.61431986927028,39.60780936244484,0.0,466,226,-79.57642116207062,-49.03831356123572,37,293,313,49,348,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.6,realistic_taker,333,55.85585585585585,0.43435966456924835,-42.996752483629834,957.0032475163702,4.299675248362928,-0.1291193768277172,26.612726582387936,14.516032513181475,0.0,242,91,-32.23624150924312,-10.760510974386714,15,138,168,12,176,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.6,stress,2060,29.75728155339806,0.2915647616819368,-425.172825325238,574.827174674762,42.63078308973866,-0.206394575400601,173.88524829947335,237.1162397097143,0.0,1415,645,-278.82155229545634,-146.35127302978165,104,932,919,105,992,FAIL,reports_json/btcusdt_full_atr_trailing_keep_tp_conf060_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,True,0.6,stress,1027,31.93768257059396,0.3389630740931383,-166.28156780560087,833.7184321943992,16.79277583613637,-0.161909997863292,73.78811285401703,100.62015846310862,0.0,695,332,-107.24718905278422,-59.034378752816664,58,455,473,41,512,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_keep_tp_conf060_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,True,0.6,stress,703,27.169274537695593,0.2506385687579516,-194.93924347692445,805.0607565230755,19.49392434769237,-0.2772962211620547,73.67043943286866,100.45967843059312,0.0,475,228,-122.62640656480868,-72.31283691211577,34,331,289,49,318,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_keep_tp_conf060_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,True,0.6,stress,329,28.57142857142857,0.27878041974833806,-63.43087012787268,936.5691298721273,6.343087012787134,-0.1927989973491571,26.323996597747644,35.89635831601258,0.0,245,84,-48.94795667786346,-14.482913450009223,12,146,157,14,162,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_keep_tp_conf060_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.3,zero_cost,12542,58.83431669590177,0.9204240457024558,-179.95603189999963,820.0439681000004,21.63905600252443,-0.01434827235688085,0.0,0.0,0.0,8645,3897,-148.62284109999973,-31.33319079999989,0,4532,6996,1014,7045,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf030_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.3,zero_cost,6138,59.13978494623656,0.946330667648009,-50.652294250000175,949.3477057499998,7.937302720349247,-0.008252247352557866,0.0,0.0,0.0,4303,1835,-46.34736715000024,-4.304927099999936,0,2263,3478,397,3503,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf030_zero_cost.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.3,zero_cost,4490,57.951002227171486,0.8795681853011184,-121.37910309999947,878.6208969000005,12.505431998225546,-0.02703320781737182,0.0,0.0,0.0,3027,1463,-95.23423789999941,-26.144865200000062,0,1593,2422,475,2441,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf030_zero_cost.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.3,zero_cost,1901,60.073645449763276,0.9840534218807401,-4.872541999999983,995.127458,3.058847493043839,-0.0025631467648605907,0.0,0.0,0.0,1312,589,-5.494503500000087,0.6219615000001065,0,669,1093,139,1098,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf030_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.3,realistic_taker,12461,54.33753310328224,0.4038551297936127,-1814.369047839008,-814.3690478390081,181.39202628543245,-0.14560380770716702,1078.130240493056,588.0710269337743,0.0,8600,3861,-1263.755933564003,-550.613114275005,0,4865,6578,1018,6630,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf030_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.3,realistic_taker,6141,55.02361178961082,0.425482727084888,-729.8720419775107,270.12795802248934,73.00209049184919,-0.11885231102060098,447.0861486687567,243.86516849824775,0.0,4311,1830,-518.0235079940155,-211.8485339834951,0,2437,3302,402,3324,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf030_realistic_taker.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.3,realistic_taker,4441,52.96104480972754,0.37587116628375417,-848.5995034295768,151.40049657042323,84.8791771041441,-0.19108297757927872,479.17138238502383,261.36619884804753,0.0,3013,1428,-584.0957027200028,-264.5038007095739,0,1709,2258,474,2283,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf030_realistic_taker.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.3,realistic_taker,1866,55.573419078242225,0.4338104316311223,-231.33229241015616,768.6677075898439,23.143527129181486,-0.12397228960887254,150.54137487329683,82.11347732263783,0.0,1273,593,-160.0466992770019,-71.28559313315425,0,713,1015,138,1020,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf030_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.3,stress,12499,32.722617809424754,0.2629214536589039,-2689.609954070244,-1689.609954070244,268.89338286017534,-0.21518601120651604,1082.5380359038272,1476.1881571557772,0.0,8633,3866,-1858.9441050189164,-830.6658490513278,0,5433,6044,1022,6100,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf030_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.3,stress,6135,33.43113284433578,0.2842109004341056,-1082.1539138512285,-82.15391385122848,108.21210385989495,-0.1763902060067202,447.75692119915294,610.5776064185998,0.0,4336,1799,-768.9601263939647,-313.1937874572637,0,2696,3039,400,3063,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf030_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.3,stress,4474,32.07420652659812,0.238677428061391,-1249.4945300585114,-249.49453005851137,124.95969822767445,-0.2792790634909502,482.14753139695387,657.4738446467187,0.0,3012,1462,-845.4619438142502,-404.03258624426144,0,1940,2057,477,2084,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf030_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.3,stress,1877,32.019179541822055,0.281832122480876,-351.77311288929843,648.2268871107016,35.177311288929765,-0.18741242029264701,151.304626053261,206.3244933666248,0.0,1283,594,-242.66559139123297,-109.10752149806544,0,790,946,141,951,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf030_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.45,zero_cost,8338,59.306788198608785,0.9454638593482869,-81.8792197999992,918.1207802000008,12.302548295933462,-0.009820007171983594,0.0,0.0,0.0,4792,3546,-51.60717059999983,-30.272049199999355,0,3063,4741,534,4770,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.45,zero_cost,4117,60.33519553072626,1.0299737784940877,18.543549399999755,1018.5435493999997,2.6829743966831487,0.004504141219334407,0.0,0.0,0.0,2388,1729,7.217291349999817,11.326258049999947,0,1494,2416,207,2427,WEAK,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.45,zero_cost,2922,58.17932922655715,0.8747206705522099,-82.82366809999897,917.1763319000011,8.560441356657254,-0.02834485561259376,0.0,0.0,0.0,1647,1275,-56.9292335999995,-25.89443449999948,0,1079,1591,252,1605,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.45,zero_cost,1294,58.57805255023184,0.9216676805663216,-17.271127299999982,982.7288727,3.1694838597029302,-0.013347084466769693,0.0,0.0,0.0,756,538,-2.1578383500001515,-15.113288949999827,0,488,731,75,735,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf045_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.45,realistic_taker,8280,55.06038647342996,0.4170793693262557,-1173.4819314076306,-173.48193140763055,117.21703980461797,-0.14172487094295055,711.6663220414117,388.18162357730483,0.0,4760,3520,-679.504506599175,-493.9774248084556,0,3292,4468,520,4488,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.45,realistic_taker,4097,56.82206492555528,0.47125338140419315,-434.99959853093253,565.0004014690675,43.927103400403574,-0.10617515219207531,297.1602017458716,162.08738495277652,0.0,2382,1715,-254.33380945428448,-180.66578907664803,0,1600,2303,194,2311,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.45,realistic_taker,2887,52.85763768617942,0.3707504317670799,-561.9255522935815,438.0744477064185,56.192867381752954,-0.1946399557650092,309.7947380348833,168.97894053533994,0.0,1637,1250,-329.67086307974563,-232.25468921383595,0,1166,1474,247,1482,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.45,realistic_taker,1291,54.37645236250969,0.40717109900900533,-175.4882056311331,824.511794368867,17.548820563113463,-0.13593199506671813,104.1957491267552,56.83404367696669,0.0,740,551,-95.60123989997547,-79.88696573115763,0,524,688,79,692,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf045_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.45,stress,8250,32.16969696969697,0.2776621473974927,-1739.0004530047622,-739.0004530047622,173.73360106594254,-0.21078793369754695,709.7566405498778,967.8499298521025,0.0,4753,3497,-1008.8246480624956,-730.1758049422667,0,3642,4080,528,4090,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf045_stress.json
